rxn,flux
TKL2_h,45.72861788
P5CR_c,0
DAPEP_h,2.495862484
DAHPS_h,2.888952549
ACCAT_m,1.215490417
BCKDHI_m,1.215490417
BCKDHV_m,2.938001508
IMPDH_h,0.321632251
DHQS_h,2.888952549
SERPT_c,0
KARI_1_h,-1.420173811
KARI_2_h,1.420173811
MCCC_m,0
MGCH_m,0
BCKDHL_m,0
3OAS181_h,0
3OAS120_h,0.522251992
3OAS100_h,0.522251992
3OAS60_h,0.522251992
3OAS140_h,0.522251992
3OAS80_h,0.522251992
3OAS180_h,0.028524856
3OAS160_h,0.515610928
CHRS_h,2.888952549
ADCS_c,0
CMS_h,0.164959179
FUMAC_c,2.515806021
HGNTOR_c,2.515806021
ASADH_h,4.236615366
ASPK_h,4.236615366
PRAIC_c,-0.030947418
PRAIS_c,0.030947418
MTRI_c,0
MTRK_c,0
MTAN_m,0
AGK_h,26.85494094
3OAS40_h,0.522251992
PDH_E1b_h,4.531428299
PDH_E1b_m,0
PDH_E2_m,0
ARGSS_c,0.199463281
ASPCT_c,0.030947418
DHR_c,-0.030947418
NCPA_c,0
CAS_c,0
ATDAM_c,0
ADSS_c,0.071170233
GLCNACPT_c,0
TMTD_h,0
DXR_h,0.164959179
PRFGCL_c,0.030947418
PRFGS_c,0.030947418
LYCBC1_c,-0.014167432
G1SAT_h,-0.157447743
G5DH_c,0
GTHS_h,0
HDH_c,0.055314886
FACOAL_183_9Z12Z15Z_c,0
MPML_h,0.019680968
MPMT_h,-0.019680968
NOR_h,-0.014167432
CYEUOLI_c,0
OBFOLOR_c,0
CMK_h,0.164959179
PPDH_c,0.212834098
PDS1_c,0.014167432
PSY_h,0.014167432
PPBNGD_h,-0.019680968
PPBNGS_h,0.078723872
CPPPGO_h,0.019680968
PPPGO_h,0.019680968
PPRGL_c,0.030947418
IMGPS_c,0.055314886
PRICI_c,0.055314886
PSP_m,0
PSPPS_c,0
FBA3_h,42.83966533
SBP_h,42.83966533
OGDH_E2_m,9.682709825
OGDH_E1_m,9.682709825
EPSPS_h,-2.888952549
SQLS_c,0
DAPAT_h,2.495862484
DHPR_h,2.495862484
GLUTL_c,0.207064499
GLUTRR_h,0.157447743
TMTG_h,0
PDS2_h,0.014167432
ZDS_h,-0.014167432
METTF_c,0
FORA_c,0
HEMEASM_m,0
MERGTOLR_c,0
PPM_c,-0.158100611
PPM_h,0
BETALDH_c,0
SSAL2_m,0
ARGTL_c,0.199463281
CYSTL_c,0.017400378
GLYTL_m,0
HISTL_c,0.055314886
ILETL_c,0.204683394
LEUTL_c,0.321632251
LYSTL_m,0
METTL_c,0.068639912
PHETL_m,0
PROTL_c,0.305742958
THRTL_c,0.251939158
THRTL_m,0
TRPTL_c,0.040890888
TYRTL_c,0.119421542
VALTL_c,0.266363155
VALTL_h,0
NADK_h,8.18E-14
GLNA_m,26.23025871
TPTPti_h,2.371438052
FUM_m,13.83620175
GLYTA_m,31.05518201
BCTAV_h,-3.204364663
PGAM_c,0
PGAM_m,0
PDX5PO_c,0
PYDXNO_c,0
PYAM5PO_c,0
PYAMOX_c,0
PMANM_c,-0.101399156
POAT_c,-0.212834098
GLYTL_c,0.472420264
NADHOR_m,60.18498327
FA160ACPH_h,0
GCS_m,-15.39029091
FA180ACPH_h,0.00177488
HGDH_m,0
THFAT_m,0
EAR181_h,0
EAR100_h,0.522251992
EAR140_h,0.522251992
EAR80_h,0.522251992
3HAD40_h,-0.522251992
3HAD181_h,0
3HAD120_h,-0.522251992
3HAD100_h,-0.522251992
3HAD60_h,-0.522251992
3HAD140_h,-0.522251992
3HAD80_h,-0.522251992
3HAD160_h,-0.515610928
ACOATA_h,0.522251992
ACCOAC_h,3.677647737
3HAD180_h,0.028524856
EAR180_h,0.028524856
THD2_c,0
GLTS_m,0
CAT_x,0.176383258
FBP_c,7.219220541
GHMT_c,-0.228767484
SAL_c,0
TPI_c,1.294375429
UMPK_c,0.030947418
RPI_h,42.83966533
FUM_c,2.817386953
PGK_c,0
MTHFC_c,-0.117209722
MTHFD_c,0
CBMK_m,0.230410699
DXPS_h,0.164959179
TALA_c,0.158100611
GGPS_c,0
UDPSQS_h,0.008441034
SO3R_h,0.08604029
RPE_c,0
TKL1_c,-0.158100611
TKL2_c,0
DHAD_4_h,3.525996914
DHAD_5_h,1.420173811
DHFS_c,0
NTRIRfx_h,5.964587603
ACOAT_h,-26.85494094
PANTS_m,0
FBA_c,-1.276054122
3OAR40_h,0.522251992
3OAR100_h,0.522251992
3OAR120_h,0.522251992
3OAR140_h,0.522251992
3OAR160_h,0.515610928
3OAR180_h,0.028524856
3OAR181_h,0
3OAR60_h,0.522251992
3OAR80_h,0.522251992
AGMT_m,0
ANPRT_c,0.040890888
HOXG_c,0
CHLPAS_h,0.01290493
TRPS1_c,0.040890888
NPHS_x,0
PDH_E2_h,-4.531428299
THRD_c,1.420173811
SERTL_c,0.31861008
ASNTL_c,0.178170713
LYSTL_c,0.205370251
GACT_h,-26.85494094
DHQDH_h,2.888952549
XPK_c,0.158100611
FPK_c,0.158100611
UPP3DC_c,0
NPDPS_m,0
CYSS_m,0
DHPS_c,0
IMPHL_1_h,0.321632251
IMPHL_2_h,0.321632251
ASL_c,0.199463281
HMBDPO_h,0.164959179
MPBQMT_h,0
TRPS2_c,0
ACN_a_m,-10.75944701
ACN_b_m,10.75944701
EX_photon_e,-1878.195191
PHOt_e,1878.195191
PHOt_h,1502.556115
PSII_u,175.0174976
CBFC_u,411.5212531
PSI_u,401.2332218
ATPS_h,493.576583
GLCt_e,0
GLCt_x,0
GLK_c,0
PFK_c,0
TPI_m,3.23E-14
PGK_m,0
PGAM_h,5.777905099
PYK_h,0
PPTPt_x,0
TPTPt_m,3.43E-14
PYRNAt_h,16.09745806
MPCt_m,-16.09745806
PGL_c,0
6PGTt_m,0
EDD_h,0
EDA_m,0
RUBISC_h,100
ACK_c,0.316201221
PYC_h,0
ICL_x,0
ARG_m,0
GLUDH_c,1.142682013
GLUDH2_m,0
GLUSA_m,26.3497347
P5CDH_m,26.3497347
PRODH_m,0
ORNC_c,0.305742958
AGAS_h,0
AGPR_h,26.85494094
UREASE_m,0
GLUSA_c,0
G5K_c,0
PRO4H_c,0
SERA_m,0
PSAT_m,0
THRA_c,0
ASPK_c,0
HSDH_m,0.068639912
HSDH_h,1.672112969
HSK_h,1.672112969
THRS_c,0
THRS_h,1.672112969
DHPS_h,2.495862484
DAPDC_h,2.495862484
APSK_h,0.099848165
PAPSR_h,0.094481325
HSAT_m,0.068639912
AHSAL_c,0.068639912
CBS_c,0
CGL_c,0
SHL_c,0.017400378
ASNAL_c,0.178170713
ASNA_c,0
PRAS_c,0.055314886
PRADP_c,0.055314886
PRAMPCH_c,0.055314886
IGPDH_c,0.055314886
IAPTA_c,0.055314886
HPP_c,0.055314886
ALPL_h,3.525996914
POXAAT_h,1.420173811
BCTAI_h,1.420173811
BCTAL_h,0
DHSR_h,2.888952549
SKMK_h,2.888952549
PPHTA_h,0.119421542
ARODH_h,0.119421542
PHEH_c,-5.34E-14
HTHBDH_m,0
THBPOX_m,-5.34E-14
CHRL_h,0.040890888
PRAI_c,0.040890888
IGPS_c,0.040890888
GTPCH_c,0
PTPS_c,0
SR_c,0
BACCL_m,0
ACP1619ZD9DS_h,0.329238502
ACP1819ZD9DS_h,0.026749976
FA161d9ACPH_h,0
FA181d9ACPH_h,0.024638498
BACCL_c,0
ACCOAC_c,0.032074617
FACOAL_140_c,0
FACOAL_161_9Z_c,0.00177488
FACOAL_162_9Z12Z_c,0.000336171
FACOAL_163_6Z9Z12Z_c,0
G3PDH_c,0.018321307
ETHAK_c,0.00854129
ETHAt_c,0.00854129
PETHMT_c,0.007473629
PETHDMT_c,0.007473629
PETHTMT_c,0.007473629
PCHOLCT_c,0.007473629
MI3PP_c,0
MI3PP_h,0.001281194
MI3PP_m,0
G1PUT_c,0
G1PUT_h,0.028668057
UGP_PGM_c,0.511998408
FCYTOB5OXR_c,-0.053943673
FCYTOB5OXR_m,0
COA181_9Z_9DS_c,0
FACOAL205_c,0.018669613
FACOAL226_c,0.00210767
G3PAT1619Z_c,0.00177488
G3PAT1819Z_c,0
G3PAT2055Z8Z11Z14Z17Z_c,0.015494282
G3PAT2264Z7Z10Z13Z16Z19Z_c,0.001053835
AGPATCOA_HDE_MYRS_c,0
AGPATCOA_HDE_PALM_c,0
AGPATCOA_HDE_HDE_c,0
AGPATCOA_HDE_STC_c,0
AGPATCOA_HDE_OLE_c,0
AGPATCOA_HDE_EPA_c,0
AGPATCOA_HDE_DHA_c,0
AGPATCOA_OLE_MYRS_c,0
AGPATCOA_OLE_PALM_c,0
AGPATCOA_OLE_HDE_c,0
AGPATCOA_OLE_STC_c,0
AGPATCOA_OLE_OLE_c,0
AGPATCOA_OLE_EPA_c,0
AGPATCOA_OLE_DHA_c,0
AGPATCOA_EPA_MYRS_c,0
AGPATCOA_EPA_PALM_c,0
AGPATCOA_EPA_HDE_c,0
AGPATCOA_EPA_STC_c,0
AGPATCOA_EPA_OLE_c,0.006308864
AGPATCOA_EPA_EPA_c,0.001067661
AGPATCOA_EPA_DHA_c,0
AGPATCOA_DHA_MYRS_c,0
AGPATCOA_DHA_PALM_c,0
AGPATCOA_DHA_HDE_c,0
AGPATCOA_DHA_STC_c,0
AGPATCOA_DHA_OLE_c,0
AGPATCOA_DHA_EPA_c,0
AGPATCOA_DHA_DHA_c,0.001053835
PAPA_HDE_PALM_c,0
PAPA_HDE_HDE_c,0
PAPA_HDE_STC_c,0
PAPA_HDE_OLE_c,-3.20E-19
PAPA_HDE_EPA_c,0
PAPA_HDE_DHA_c,0
PAPA_OLE_PALM_c,0
PAPA_OLE_HDE_c,0
PAPA_OLE_STC_c,0
PAPA_OLE_OLE_c,0
PAPA_OLE_EPA_c,0
PAPA_OLE_DHA_c,0
PAPA_EPA_PALM_c,0
PAPA_EPA_HDE_c,0
PAPA_EPA_STC_c,0
PAPA_EPA_OLE_c,0.006308864
PAPA_EPA_EPA_c,0.001067661
PAPA_EPA_DHA_c,0
PAPA_DHA_PALM_c,0
PAPA_DHA_HDE_c,0
PAPA_DHA_STC_c,0
PAPA_DHA_OLE_c,0
PAPA_DHA_EPA_c,0
PAPA_DHA_DHA_c,0.001053835
CHOPT_HDE_PALM_c,0
CHOPT_HDE_HDE_c,0.00022186
CHOPT_HDE_STC_c,0
CHOPT_HDE_OLE_c,-3.20E-19
CHOPT_HDE_EPA_c,0
CHOPT_HDE_DHA_c,0
CHOPT_EPA_PALM_c,0
CHOPT_EPA_HDE_c,0
CHOPT_EPA_STC_c,0
CHOPT_EPA_OLE_c,0.006308864
CHOPT_EPA_EPA_c,0
CHOPT_EPA_DHA_c,0
PCD12DS_HDE_LNA_sn2_c,0.020441113
PCD12DS_EPA_LNA_sn2_c,0.006308864
PCD6DS_HDE_GLNA_sn2_c,0.020441113
PCD6DS_EPA_GLNA_sn2_c,0.004423054
PCW3DS_HDE_ALNA_sn2_c,0
PCW3DS_EPA_ALNA_sn2_c,0
PCD6DS_HDE_STA_sn2_c,0
PCD6DS_EPA_STA_sn2_c,0
PCW3DS_HDE_STA_sn2_c,0.00022186
PCW3DS_EPA_STA_sn2_c,0
FAC160t_c,0
FAC1819Zt_c,0.024638498
FAC1619Zt_c,0.000336171
FAC180t_c,0.00177488
FAC140t_c,0
FAC2055Z8Z11Z14Z17Zt_c,0
FAC1636Z9Z12Zt_c,0
FAC1646Z9Z12Z15Zt_c,0
FACOAL_184_6Z9Z12Z15Z_c,0
FACOAL_200_c,0
FACOAL_220_c,0
FACOAL_240_c,0
PLA2PC_HDE_STA_c,0
PLA2PC_EPA_STA_c,0
PLA2PC_HDE_GLNA_c,0.020219253
PLA2PC_EPA_GLNA_c,0.004423054
3OAS200_c,0.00177488
3OAR200_c,0.00177488
3HAD200_c,0.00177488
EAR200_c,0.00177488
3OAS220_c,0.00177488
3OAR220_c,0.00177488
3HAD220_c,0.00177488
EAR220_c,0.00177488
3OAS240_c,0.00177488
3OAR240_c,0.00177488
3HAD240_c,0.00177488
EAR240_c,0.00177488
ELO6ETA_c,0
ELO6DGLA_c,0.024642306
LPCAT_HDE_ETA_sn2_c,0
LPCAT_HDE_DGLA_sn2_c,0.018669613
LPCAT_EPA_ETA_sn2_c,0
LPCAT_EPA_DGLA_sn2_c,0.005972693
PCW3DS_HDE_ETA_sn2_c,0
PCW3DS_EPA_ETA_sn2_c,0
PCD5DS_HDE_ARA_sn2_c,0.018669613
PCD5DS_EPA_ARA_sn2_c,0.005972693
PCD5DS_HDE_EPA_sn2_c,0
PCD5DS_EPA_EPA_sn2_c,1.02E-18
PCW3DS_HDE_EPA_sn2_c,0.018669613
PCW3DS_EPA_EPA_sn2_c,0.005972693
PLA2PC_HDE_EPA_c,0.018669613
PLA2PC_EPA_EPA_c,0
ELO5DPA_c,0.00210767
LPCAT_HDE_DPA_sn2_c,0
LPCAT_EPA_DPA_sn2_c,0.00210767
PCD4DS_HDE_DHA_sn2_c,0
PCD4DS_EPA_DHA_sn2_c,0.00210767
PLDPC_HDE_PALM_c,0
PLDPC_HDE_HDE_c,0
PLDPC_HDE_STC_c,0
PLDPC_HDE_OLE_c,0
PLDPC_HDE_EPA_c,0
PLDPC_HDE_DHA_c,0
PLDPC_EPA_PALM_c,0
PLDPC_EPA_HDE_c,0
PLDPC_EPA_STC_c,0
PLDPC_EPA_OLE_c,0
PLDPC_EPA_EPA_c,0
PLDPC_EPA_DHA_c,0
PLDPC_HDE_LNA_c,0
PLDPC_LNA_LNA_c,0
PLDPC_EPA_LNA_c,0
PLDPC_HDE_GLNA_c,0
PLDPC_EPA_GLNA_c,0
PLDPC_HDE_ALNA_c,0
PLDPC_EPA_ALNA_c,0
PLDPC_HDE_ARA_c,0
PLDPC_EPA_ARA_c,0
PAPA_HDE_LNA_c,0
PAPA_LNA_LNA_c,0.000942905
PAPA_EPA_LNA_c,0
PAPA_HDE_GLNA_c,0
PAPA_EPA_GLNA_c,0
PAPA_HDE_ALNA_c,0
PAPA_EPA_ALNA_c,0
PAPA_HDE_ARA_c,0
PAPA_EPA_ARA_c,0
CDPDAGS_HDE_PALM_c,0.001281194
DAGK_HDE_PALM_c,0.001281194
DAGK_HDE_HDE_c,0
DAGK_HDE_STC_c,0
DAGK_HDE_OLE_c,0
DAGK_HDE_EPA_c,0
DAGK_HDE_DHA_c,0
DAGK_OLE_PALM_c,0
DAGK_OLE_HDE_c,0
DAGK_OLE_STC_c,0
DAGK_OLE_OLE_c,0
DAGK_OLE_EPA_c,0
DAGK_OLE_DHA_c,0
DAGK_EPA_PALM_c,0
DAGK_EPA_HDE_c,0
DAGK_EPA_STC_c,0
DAGK_EPA_OLE_c,0
DAGK_EPA_EPA_c,0
DAGK_EPA_DHA_c,0
DAGK_DHA_PALM_c,0
DAGK_DHA_HDE_c,0
DAGK_DHA_STC_c,0
DAGK_DHA_OLE_c,0
DAGK_DHA_EPA_c,0
DAGK_DHA_DHA_c,0
DAGK_HDE_LNA_c,0
DAGK_LNA_LNA_c,0
DAGK_EPA_LNA_c,0
DAGK_HDE_GLNA_c,0
DAGK_EPA_GLNA_c,0
DAGK_HDE_ALNA_c,0
DAGK_EPA_ALNA_c,0
DAGK_HDE_ARA_c,0
DAGK_EPA_ARA_c,0
ETHAPT_EPA_EPA_c,0.001067661
CDIPT_HDE_PALM_c,0.001281194
CHOLt_m,3.58E-18
CHOLK_m,-3.58E-18
PCHOLt_m,-3.58E-18
PIP4K_HDE_PALM_c,0
PIP3K_HDE_PALM_c,0
PIP3P_HDE_PALM_c,0
IPMK_c,0
IP52K_c,0
PLDPE_EPA_EPA_c,0
FACOAL_204_5Z8Z11Z14Z_c,0
PLA2PC_HDE_PALM_c,0
PLA2PC_HDE_HDE_c,0.00022186
PLA2PC_HDE_STC_c,0
PLA2PC_HDE_OLE_c,0
PLA2PC_HDE_DHA_c,0
PLA2PC_EPA_PALM_c,0
PLA2PC_EPA_HDE_c,0
PLA2PC_EPA_STC_c,0
PLA2PC_EPA_OLE_c,0
PLA2PC_EPA_DHA_c,0.00210767
PLA2PC_HDE_LNA_c,0
PLA2PC_LNA_LNA_c,0
PLA2PC_EPA_LNA_c,0.00188581
PLA2PC_HDE_ALNA_c,0
PLA2PC_EPA_ALNA_c,0
PLA2PC_HDE_ARA_c,0
PLA2PC_EPA_ARA_c,0
PLA2PE_EPA_EPA_c,0
LPCAT_HDE_PALM_sn2_c,0
LPCAT_HDE_HDE_sn2_c,0
LPCAT_HDE_STC_sn2_c,0
LPCAT_HDE_OLE_sn2_c,0.020441113
LPCAT_HDE_LNA_sn2_c,0
LPCAT_HDE_ALNA_sn2_c,0
LPCAT_HDE_GLNA_sn2_c,0
LPCAT_HDE_EPA_sn2_c,0
LPCAT_HDE_DHA_sn2_c,0
LPCAT_HDE_ARA_sn2_c,0
LPCAT_LNA_LNA_sn2_c,0
LPCAT_EPA_PALM_sn2_c,0
LPCAT_EPA_HDE_sn2_c,0
LPCAT_EPA_STC_sn2_c,0
LPCAT_EPA_OLE_sn2_c,0
LPCAT_EPA_LNA_sn2_c,0
LPCAT_EPA_ALNA_sn2_c,0
LPCAT_EPA_GLNA_sn2_c,0
LPCAT_EPA_EPA_sn2_c,0
LPCAT_EPA_DHA_sn2_c,0
LPCAT_EPA_ARA_sn2_c,0
LPEAT_EPA_EPA_sn2_c,0
LPCH1619Z_sn1_c,0
LPCH1829Z12Z_sn1_c,0
LPCH2055Z8Z11Z14Z17Z_sn1_c,0
LPEH2055Z8Z11Z14Z17Z_sn1_c,0
GPCGPH_c,0
GPEGPH_c,0
ACOADAGAT_HDE_ARA_ARA_c,0
ACOADAGAT_OLE_HDE_OLE_c,0
ACOADAGAT_OLE_PALM_PALM_c,0
ACOADAGAT_DHA_EPA_ARA_c,0
ACOADAGAT_DHA_EPA_DHA_c,0
ACOADAGAT_OLE_EPA_DHA_c,0
ACOADAGAT_HDE_PALM_LNA_c,0
ACOADAGAT_OLE_PALM_HDE_c,0
ACOADAGAT_HDE_ARA_PALM_c,0
ACOADAGAT_HDE_HDE_GLNA_c,0
ACOADAGAT_HDE_HDE_LNA_c,0
ACOADAGAT_OLE_HDE_HDE_c,0
ACOADAGAT_HDE_ARA_HDE_c,0
ACOADAGAT_HDE_EPA_GLNA_c,0
ACOADAGAT_HDE_EPA_ARA_c,0
ACOADAGAT_HDE_EPA_DHA_c,0
ACOADAGAT_HDE_EPA_LNA_c,0
ACOADAGAT_HDE_EPA_OLE_c,0
ACOADAGAT_EPA_EPA_LNA_c,0
ACOADAGAT_EPA_EPA_GLNA_c,0
ACOADAGAT_EPA_EPA_DHA_c,0
ACOADAGAT_OLE_EPA_EPA_c,0
ACOADAGAT_HDE_EPA_PALM_c,0
ACOADAGAT_EPA_EPA_PALM_c,0
ACOADAGAT_HDE_EPA_HDE_c,0
ACOADAGAT_HDE_HDE_HDE_c,0
ACOADAGAT_HDE_EPA_EPA_c,0
ACOADAGAT_EPA_EPA_ARA_c,0
ACOADAGAT_EPA_EPA_EPA_c,0
PLDAGAT_HDE_ARA_ARA_PC_3_c,0
PLDAGAT_HDE_ARA_ARA_PC_7_c,0
PLDAGAT_OLE_HDE_OLE_PC_3_c,0
PLDAGAT_OLE_HDE_OLE_PC_6_c,0
PLDAGAT_OLE_PALM_PALM_PC_3_c,0
PLDAGAT_OLE_PALM_PALM_PC_6_c,0
PLDAGAT_DHA_EPA_ARA_PC_3_c,0
PLDAGAT_DHA_EPA_ARA_PC_7_c,0
PLDAGAT_DHA_EPA_DHA_PC_3_c,0
PLDAGAT_DHA_EPA_DHA_PC_6_c,0
PLDAGAT_OLE_EPA_DHA_PC_3_c,0
PLDAGAT_OLE_EPA_DHA_PC_6_c,0
PLDAGAT_HDE_PALM_LNA_PC_3_c,0
PLDAGAT_HDE_PALM_LNA_PC_5_c,0
PLDAGAT_HDE_PALM_LNA_PC_7_c,0
PLDAGAT_OLE_PALM_HDE_PC_3_c,0
PLDAGAT_OLE_PALM_HDE_PC_6_c,0
PLDAGAT_HDE_ARA_PALM_PC_3_c,0
PLDAGAT_HDE_ARA_PALM_PC_6_c,0
PLDAGAT_HDE_HDE_GLNA_PC_3_c,0
PLDAGAT_HDE_HDE_GLNA_PC_7_c,0
PLDAGAT_HDE_HDE_LNA_PC_3_c,0
PLDAGAT_HDE_HDE_LNA_PC_5_c,0
PLDAGAT_HDE_HDE_LNA_PC_7_c,0
PLDAGAT_OLE_HDE_HDE_PC_3_c,0
PLDAGAT_OLE_HDE_HDE_PC_6_c,0
PLDAGAT_HDE_ARA_HDE_PC_3_c,0
PLDAGAT_HDE_ARA_HDE_PC_6_c,0
PLDAGAT_HDE_EPA_GLNA_PC_3_c,0
PLDAGAT_HDE_EPA_GLNA_PC_7_c,0
PLDAGAT_HDE_EPA_ARA_PC_3_c,0
PLDAGAT_HDE_EPA_ARA_PC_7_c,0
PLDAGAT_HDE_EPA_DHA_PC_3_c,0
PLDAGAT_HDE_EPA_DHA_PC_6_c,0
PLDAGAT_HDE_EPA_LNA_PC_3_c,0
PLDAGAT_HDE_EPA_LNA_PC_5_c,0
PLDAGAT_HDE_EPA_LNA_PC_7_c,0
PLDAGAT_HDE_EPA_OLE_PC_3_c,0
PLDAGAT_HDE_EPA_OLE_PC_6_c,0
PLDAGAT_EPA_EPA_LNA_PC_3_c,0
PLDAGAT_EPA_EPA_LNA_PC_5_c,0
PLDAGAT_EPA_EPA_LNA_PC_7_c,0
PLDAGAT_EPA_EPA_GLNA_PC_3_c,0
PLDAGAT_EPA_EPA_GLNA_PC_7_c,0
PLDAGAT_EPA_EPA_DHA_PC_3_c,0
PLDAGAT_EPA_EPA_DHA_PC_6_c,0
PLDAGAT_OLE_EPA_EPA_PC_3_c,0
PLDAGAT_OLE_EPA_EPA_PC_6_c,0
PLDAGAT_OLE_EPA_EPA_PE_14_c,0
PLDAGAT_HDE_EPA_PALM_PC_3_c,0
PLDAGAT_HDE_EPA_PALM_PC_6_c,0
PLDAGAT_EPA_EPA_PALM_PC_3_c,0
PLDAGAT_EPA_EPA_PALM_PC_6_c,0
PLDAGAT_HDE_EPA_HDE_PC_3_c,0
PLDAGAT_HDE_EPA_HDE_PC_6_c,0
PLDAGAT_HDE_HDE_HDE_PC_3_c,0
PLDAGAT_HDE_HDE_HDE_PC_6_c,0
PLDAGAT_HDE_EPA_EPA_PC_3_c,0
PLDAGAT_HDE_EPA_EPA_PC_6_c,0
PLDAGAT_HDE_EPA_EPA_PE_14_c,0
PLDAGAT_EPA_EPA_ARA_PC_3_c,0
PLDAGAT_EPA_EPA_ARA_PC_7_c,0
PLDAGAT_EPA_EPA_EPA_PC_3_c,0
PLDAGAT_EPA_EPA_EPA_PC_6_c,0
PLDAGAT_EPA_EPA_EPA_PE_14_c,0
TAGAH_HDE_ARA_ARA_c,0
TAGAH_OLE_HDE_OLE_c,0
TAGAH_OLE_PALM_PALM_c,0
TAGAH_DHA_EPA_ARA_c,0
TAGAH_DHA_EPA_DHA_c,0
TAGAH_OLE_EPA_DHA_c,0
TAGAH_HDE_PALM_LNA_c,2.56E-19
TAGAH_OLE_PALM_HDE_c,0
TAGAH_HDE_ARA_PALM_c,0
TAGAH_HDE_HDE_GLNA_c,0
TAGAH_HDE_HDE_LNA_c,0
TAGAH_OLE_HDE_HDE_c,0
TAGAH_HDE_ARA_HDE_c,0
TAGAH_HDE_EPA_GLNA_c,0
TAGAH_HDE_EPA_ARA_c,0
TAGAH_HDE_EPA_DHA_c,0
TAGAH_HDE_EPA_LNA_c,0
TAGAH_HDE_EPA_OLE_c,0
TAGAH_EPA_EPA_LNA_c,0
TAGAH_EPA_EPA_GLNA_c,0
TAGAH_EPA_EPA_DHA_c,0
TAGAH_OLE_EPA_EPA_c,0
TAGAH_HDE_EPA_PALM_c,0
TAGAH_EPA_EPA_PALM_c,0
TAGAH_HDE_EPA_HDE_c,0
TAGAH_HDE_HDE_HDE_c,0
TAGAH_HDE_EPA_EPA_c,0
