rxn,flux
GLK_c,5.92368503177329e-16
PFK_c,0.0
TPI_m,0.0
PGK_m,-1.5197222903998129
PGAM_h,0.20600461638212414
PYK_h,0.0
PPTPt_x,0.0
TPTPt_m,1.5197222903998129
PYRNAt_h,0.7940039685228881
MPCt_m,-0.7940039685228881
PGL_c,0.8876188099620124
6PGTt_m,0.0
EDD_h,0.0
EDA_m,0.0
RUBISC_h,8.788029877782199
ACK_c,0.9670368163449892
PYC_h,1.55836101466617
ICL_x,0.019768289700410124
ARG_m,0.0
GLUDH_c,-0.2070259781328449
GLUDH2_m,0.0
GLUSA_m,-0.13945569594698587
P5CDH_m,-0.13945569594698587
PRODH_m,-7.671223560634663e-15
ORNC_c,0.08439641818526462
AGAS_h,0.0
AGPR_h,0.0
UREASE_m,0.0
GLUSA_c,0.0
G5K_c,0.0
PRO4H_c,0.0
SERA_m,0.0
PSAT_m,0.0
THRA_c,0.0
ASPK_c,0.0
HSDH_m,0.018947166520849434
HSDH_h,0.1260447928925354
HSK_h,0.1260447928925354
THRS_c,0.1260447928925354
THRS_h,0.0
DHPS_h,0.056689821111412776
DAPDC_h,0.056689821111412776
APSK_h,0.023750317473423654
PAPSR_h,0.02375031747343301
HSAT_m,0.018947166520849434
AHSAL_c,0.018947166520849434
CBS_c,0.0
CGL_c,0.0
SHL_c,0.004803150952583578
ASNAL_c,0.0
ASNA_c,0.0
PRAS_c,0.01526896408084464
PRADP_c,0.01526896408084464
PRAMPCH_c,0.01526896408084464
IGPDH_c,0.01526896408084464
IAPTA_c,0.01526896408084464
HPP_c,0.01526896408084464
ALPL_h,0.1623085825845414
POXAAT_h,0.056500223047496315
BCTAI_h,0.056500223047496315
BCTAL_h,0.0
DHSR_h,0.10300230819106207
SKMK_h,0.10300230819106207
PPHTA_h,0.0
ARODH_h,0.0
PHEH_c,0.0
HTHBDH_m,0.0
THBPOX_m,0.0
CHRL_h,0.011287404738571412
PRAI_c,0.011287404738571412
IGPS_c,0.011287404738571412
GTPCH_c,0.0
PTPS_c,0.0
SR_c,0.0
BACCL_m,0.0
ACP1619ZD9DS_h,0.0
ACP1819ZD9DS_h,0.0
FA161d9ACPH_h,0.0
FA181d9ACPH_h,0.0
BACCL_c,0.0
ACCOAC_c,-2.5697678966156253e-15
FACOAL_140_c,0.0
FACOAL_161_9Z_c,5.92368503177329e-16
FACOAL_162_9Z12Z_c,0.0
FACOAL_163_6Z9Z12Z_c,0.0
G3PDH_c,-6.856114116983423e-17
ETHAK_c,0.0
ETHAt_c,0.0
PETHMT_c,0.0
PETHDMT_c,0.0
PETHTMT_c,0.0
PCHOLCT_c,0.0
MI3PP_c,0.0
MI3PP_h,0.0
MI3PP_m,0.0
G1PUT_c,0.0
G1PUT_h,5.92368503177329e-16
UGP_PGM_c,0.0
FCYTOB5OXR_c,1.3712228233966846e-16
FCYTOB5OXR_m,0.0
COA181_9Z_9DS_c,0.0
FACOAL205_c,0.0
FACOAL226_c,0.0
G3PAT1619Z_c,0.0
G3PAT1819Z_c,0.0
G3PAT2055Z8Z11Z14Z17Z_c,-6.856114116983423e-17
G3PAT2264Z7Z10Z13Z16Z19Z_c,0.0
AGPATCOA_HDE_MYRS_c,0.0
AGPATCOA_HDE_PALM_c,-2.609997987715212e-17
AGPATCOA_HDE_HDE_c,5.92368503177329e-16
AGPATCOA_HDE_STC_c,-5.92368503177329e-16
AGPATCOA_HDE_OLE_c,0.0
AGPATCOA_HDE_EPA_c,2.609997987715212e-17
AGPATCOA_HDE_DHA_c,0.0
AGPATCOA_OLE_MYRS_c,0.0
AGPATCOA_OLE_PALM_c,-1.1102230246251634e-16
AGPATCOA_OLE_HDE_c,0.0
AGPATCOA_OLE_STC_c,0.0
AGPATCOA_OLE_OLE_c,1.1102230246251634e-16
AGPATCOA_OLE_EPA_c,0.0
AGPATCOA_OLE_DHA_c,0.0
AGPATCOA_EPA_MYRS_c,-5.92368503177329e-16
AGPATCOA_EPA_PALM_c,0.0
AGPATCOA_EPA_HDE_c,0.0
AGPATCOA_EPA_STC_c,0.0
AGPATCOA_EPA_OLE_c,0.0
AGPATCOA_EPA_EPA_c,4.246116129268211e-17
AGPATCOA_EPA_DHA_c,0.0
AGPATCOA_DHA_MYRS_c,0.0
AGPATCOA_DHA_PALM_c,0.0
AGPATCOA_DHA_HDE_c,0.0
AGPATCOA_DHA_STC_c,0.0
AGPATCOA_DHA_OLE_c,0.0
AGPATCOA_DHA_EPA_c,0.0
AGPATCOA_DHA_DHA_c,0.0
PAPA_HDE_PALM_c,-2.609997987715212e-17
