Gene_id,Average_1,Average_2
Phatr3_J42626,96.34166207002696,145.22170010119578
Phatr3_J17335,22.510732335851962,38.9513053919832
Phatr3_J3851,43.51802125551709,49.17575605946813
Phatr3_J31662,52.847187505210194,62.34742111794003
Phatr3_J31663,86.37327689067887,68.19905569540413
Phatr3_J8877,33.20929245726035,43.509371876692036
Phatr3_J31665,18.205077168592688,17.362741040615543
Phatr3_J3171,83.04819275891161,76.48893661929984
Phatr3_J17344,162.3979163593715,168.42661688866022
Phatr3_J24474,115.39077952627377,128.48185037402672
Phatr3_J9278,21.947364283594723,21.997828068984667
Phatr3_J42635,47.46149315096621,35.232030578242515
Phatr3_J42636,54.72259089243132,64.24958956481524
Phatr3_EG01869,186.4754402331063,387.8123885392955
Phatr3_J42638,78.94148935587114,111.79441406107496
Phatr3_EG01822,139.7671503424323,203.63126754646368
Phatr3_J53961,20.107117772572924,22.39738634664089
Phatr3_J8407,31.142670871746276,39.72180692861036
Phatr3_J42642,11.368175950511949,18.134662404818155
Phatr3_J42643,61.4665962681386,77.99248998825183
Phatr3_J42645,17.84309899784182,26.533101940021247
Phatr3_J42646,89.19030116658072,97.4658938592953
Phatr3_J42647,30.269799616370193,32.040408433152365
Phatr3_J31683,281.32261494813474,86.84047973405555
Phatr3_J31684,31.215083066922784,34.201790781345316
Phatr3_EG01814,39.50578064128059,44.006041014030544
Phatr3_J42649,86.9962006292233,94.20447069948781
Phatr3_J42650,74.44375895333607,90.42855133209457
Phatr3_J17362,132.06267732411985,95.10282096596787
Phatr3_J24493,179.324449560626,198.3073496177215
Phatr3_EG02175,39.92244569371438,20.876488895156285
Phatr3_EG02169,64.03989478367694,30.957046612820093
Phatr3_EG02171,118.78718856141819,129.26013018787648
Phatr3_J42654,198.29577365793543,245.81561770426572
Phatr3_EG01818,51.856518380020376,40.0070545207445
Phatr3_J9639,20.657568881580488,21.606075618868648
Phatr3_J42656,58.467619334072516,69.8075609688858
Phatr3_J31693,73.98078358538753,31.98255503001517
Phatr3_J8663,97.36711239998345,127.28922432278605
Phatr3_J9197,227.0391894002788,408.9023298816308
Phatr3_J9168,44.67746626945931,61.78574850483005
Phatr3_J17372,124.57127165298986,112.49401114227922
Phatr3_J42658,53.453302565093445,59.88499173832861
Phatr3_J42659,85.235995631874,43.816907738755475
Phatr3_J5466,82.26030740683389,99.70585830233465
Phatr3_J42660,33.61887858547386,28.729775405604062
Phatr3_EG01774,62.515380548177625,33.21677474854172
Phatr3_J53964,45.23950097719093,55.70213754022556
Phatr3_J42663,99.31242508924969,95.20782329997614
Phatr3_EG02403,91.17306245667213,135.90043637473957
Phatr3_EG01821,10.466760132880873,33.03444367052107
Phatr3_J31704,127.20569280509442,172.14454452396737
Phatr3_EG02434,107.61008261700007,135.9936972709702
Phatr3_J42668,8.033484095703507,7.209322029017982
Phatr3_J5889,38.09065750610512,42.78074037199035
Phatr3_J42670,81.79539666882638,142.86009005866094
Phatr3_J42671,47.52850497693462,72.26794497251221
Phatr3_J42672,61.44230030156825,101.4099321795591
Phatr3_J42673,59.76573676143594,69.30224643697974
Phatr3_J31713,47.0217202003085,41.74296360941712
Phatr3_J8658,50.018729065089005,49.353198780984215
Phatr3_J42675,71.51862401210778,88.20871478052757
Phatr3_J42676,57.984535957213296,90.55992620084054
Phatr3_J42677,143.01287815757567,132.19861412189394
Phatr3_J31718,204.92211147345262,392.9721743158727
Phatr3_J53967,34.50168390914961,12.152104212050155
Phatr3_J9164,142.72907476260062,141.91190399672467
Phatr3_J42680,36.26493197785598,45.25109670635928
Phatr3_J31722,48.529103325897374,44.61677989464316
Phatr3_J9251,82.23762609864676,63.48191483022208
Phatr3_J17401,95.91564948467511,153.55745866974965
Phatr3_J31725,105.98366661425383,154.73504651080214
Phatr3_J42683,35.94610190626653,46.18000447735119
Phatr3_J1550,35.35635448101439,43.70383419266706
Phatr3_J42686,6.82709991733253,4.898774079230243
Phatr3_J42687,54.32700810234987,62.79186724609005
Phatr3_J31731,59.46642153545205,112.19880464480585
Phatr3_EG02466,96.83582901515726,78.98348362998912
Phatr3_J42689,174.7495128692667,168.0895354060208
Phatr3_J42690,47.25970514379156,59.79951201593469
Phatr3_J53969,86.45069146198855,84.31795611682466
Phatr3_J17408,39.59922950886672,43.1749148624317
Phatr3_J6915,29.769078288150798,37.533382899957964
Phatr3_J42694,53.471359231944696,52.56109430913837
Phatr3_J41667,59.02732696553447,69.21795374146447
Phatr3_J31740,18.365040349809142,17.007956451643164
Phatr3_J31741,26.682884545156206,29.846239959179805
Phatr3_J8976,401.96441601926216,647.5127024496538
Phatr3_EG02477,2056.8680909116815,2681.167767821431
Phatr3_J42697,560.3155106840067,625.4453672250925
Phatr3_J42698,14.277514652639836,12.98803108196061
Phatr3_J42699,32.17398524210527,8.547852430623632
Phatr3_J24547,66.24528683663598,70.70856200656613
Phatr3_J31748,43.11983369230107,41.29728378591886
Phatr3_J42701,26.177217269038216,21.095956361208266
Phatr3_EG02470,40.54208363540241,52.81636876691428
Phatr3_J9200,100.83004575820561,111.73556437464369
Phatr3_EG02473,43.62431072894302,41.26661654562928
Phatr3_J31753,18.36140033656402,15.688682078382357
Phatr3_EG02172,89.67857270015698,50.44224886581231
Phatr3_EG02178,74.54338874262949,34.554486442234854
Phatr3_J9277,13.41863104972387,13.69207349663505
Phatr3_J42708,26.688759934946017,23.487722813509958
Phatr3_J9547,24.640319029437187,24.142564621912754
Phatr3_J8720,152.399509128869,206.59617441161666
Phatr3_EG01773,295.8397510179421,324.12342074059
Phatr3_J9427,27.26478962145718,34.2259438679904
Phatr3_J9490,15.891685016530744,47.128991779100744
Phatr3_J42712,361.90027277789557,597.2915365457762
Phatr3_J31763,31.230730741131392,43.32870988157178
Phatr3_J31764,11.952434428941165,20.1814468369617
Phatr3_J8686,2553.413576801207,3038.0028495801967
Phatr3_EG02471,75.18385330070171,93.30584353470175
Phatr3_J6927,84.82060016992985,82.71005407226242
Phatr3_J31768,118.40299134681133,174.9120979658082
Phatr3_J6258,141.36873678622217,217.7359432073077
Phatr3_J8940,41.200064685868455,20.773602962585933
Phatr3_J9011,108.45643068335399,126.11346804210673
Phatr3_J31772,15.922568113072222,16.348011477385622
Phatr3_J42720,16.8378718722804,15.75689442979158
Phatr3_J42721,189.7462670296069,177.15683461754645
Phatr3_J42722,159.6394129547158,105.77732913726922
Phatr3_EG02478,65.51382425810013,49.40397733621707
Phatr3_EG02480,15.270006726206619,34.28099136829179
Phatr3_EG02433,78.6993713278113,92.16488515134091
Phatr3_J1784,102.76320120677549,59.897654400671584
Phatr3_J31778,55.28069872660481,58.866295490733435
Phatr3_J8717,67.71515592702158,53.6266500626188
Phatr3_J42726,131.2495621516552,168.64338847951157
Phatr3_J31781,23.264158441661934,21.373394520600602
Phatr3_J3362,86.45525951353423,106.26751804044733
Phatr3_J8950,361.8339048820421,191.9012460247122
Phatr3_J42729,44.02473275933906,59.252173008075154
Phatr3_EG02463,63.801951850189994,66.4156486986388
Phatr3_J8657,42.599943710719536,35.44916825933436
Phatr3_J42732,25.15851298712421,27.532523216632196
Phatr3_J9040,77.69429881803335,71.82412328946963
Phatr3_J9255,119.8291362770474,176.54233868774836
Phatr3_J42734,50.923454295646465,49.387768742066804
Phatr3_J42735,79.90056157467059,95.92534174351583
Phatr3_EG02467,68.81689882219807,56.49207165334121
Phatr3_J3527,86.99436353898857,108.8009159783967
Phatr3_EG02468,129.89035123705838,149.33180017290562
Phatr3_EG02476,38.99152597131832,37.53299590093824
Phatr3_J42740,52.954321391179754,55.36206402190267
Phatr3_EG02469,32.443091515371144,32.15285068037321
Phatr3_J42742,669.6734493775747,277.3959030025977
Phatr3_J42743,87.26731223015804,71.1301848546301
Phatr3_J42744,9.556000620362363,8.57484884728318
Phatr3_J8917,16.663966931717486,18.171267286405055
Phatr3_J42746,97.85186275503736,59.88582292137685
Phatr3_J24610,682.6155087616579,406.09477687547707
Phatr3_EG01852,618.0458035362906,713.1882688601331
Phatr3_J9266,10.93921454229821,11.121218048610727
Phatr3_J42749,77.63870797968373,76.6195105949558
Phatr3_J42750,56.73263765530449,67.83985120622147
Phatr3_EG02465,39.54738997502627,52.42020487217798
Phatr3_EG02475,57.20340954202517,44.683609722656904
Phatr3_EG02481,68.00772891538264,75.76026480469355
Phatr3_EG02472,148.7234364099623,145.71236128997555
Phatr3_J31810,21.68295370350658,18.374019751951614
Phatr3_J31811,120.6757224885881,180.0020552765984
Phatr3_J41676,137.5794833004058,30.727543127722488
Phatr3_J42754,129.28206516789072,146.18867295183975
Phatr3_J42755,43.030115950722205,118.16576859649686
Phatr3_J31816,25.631901767238816,28.731487941822955
Phatr3_J42756,53.81011916492906,59.28004287410238
Phatr3_J42757,566.5632607548758,934.6504259576578
Phatr3_J31819,46.785976582662386,59.90146188817183
Phatr3_J42758,146.9838068302989,168.32050526037705
Phatr3_J8772,11.672272250651385,41.33114395799983
Phatr3_J31822,5.214326895257752,21.674775760738026
Phatr3_J17487,341.7461350274625,737.9188332456255
Phatr3_J8993,53.43646093011647,61.266004169912954
Phatr3_EG01853,27.15080450703031,14.088755779330505
Phatr3_J42762,20.454606761204285,23.66098453800802
Phatr3_J6580,48.08166970867099,53.444296870029916
Phatr3_J31827,40.38405232120084,53.7388368925101
Phatr3_J42763,22.390226791993058,22.096673039036197
Phatr3_J6934,41.54491160971238,39.23124194170643
Phatr3_J9609,128.56254088495052,144.70625450949927
Phatr3_J9078,361.53752858692957,189.23204144270042
Phatr3_J31831,18.696473081314853,37.80453026421384
PTsRNA00017a,13.203342040525827,38.60923085462903
Phatr3_J8670,77.06664385351252,31.641517187300323
Phatr3_J42767,45.44249612295421,59.560308137293205
Phatr3_J31834,16.0574873952476,9.361618448796243
Phatr3_J42768,62.60712541800719,81.75013104311601
Phatr3_EG01764,48.858656297439204,37.32546878509524
Phatr3_J42770,73.16881969547224,70.8726830693798
Phatr3_J17495,120.07103109019378,85.73751887544199
Phatr3_J31840,33.04340783508028,41.73743037054191
Phatr3_J31841,19.05841290936416,35.47606684897128
Phatr3_J7349,124.11656622665812,171.43792187430378
Phatr3_J8945,97.9483990268424,226.54411228306813
Phatr3_J42774,345.3088398081669,461.52016100583086
Phatr3_J17504,187.9743174489981,122.47202239965465
Phatr3_J31846,49.762835462138185,53.0036489909628
Phatr3_J42776,30.45915794399526,38.47824064284303
Phatr3_J1358,102.44934973821769,103.86958801707868
Phatr3_J42778,117.93725310300817,57.240568314158324
Phatr3_J42779,91.50716529463612,36.96405673442903
Phatr3_EG01761,103.29311084471273,83.58177839385422
Phatr3_J42781,98.84861625310782,110.63672161237542
Phatr3_EG02459,31.177348957028716,18.076791141800634
Phatr3_EG02460,157.18764805728213,144.9316480700043
Phatr3_EG02174,2182.955349986306,752.1670514860592
Phatr3_J53980,22.92869560211174,29.915512835130702
Phatr3_J9171,128.70555660828614,171.92373929693994
Phatr3_J42786,225.45787312678976,169.440941753857
Phatr3_J42787,29.791330400021288,24.494170155024346
Phatr3_J31861,18.271306773539003,30.556035264254387
Phatr3_J42788,183.33443064497234,146.0909924284988
Phatr3_J9475,46.884889398505585,51.36424926207243
Phatr3_J42790,337.6242250298651,97.57963415769805
Phatr3_J42791,39.27259472270653,33.335015039778305
Phatr3_J31866,63.075522064078655,79.48705620261426
Phatr3_J9147,66.83623356655146,47.03409572659243
Phatr3_J42793,41.05043625033093,38.67128573552364
Phatr3_J42794,23.11375414613216,34.68377317013146
Phatr3_J31870,26.934977381357356,21.631928061995293
Phatr3_J17519,40.36907893962562,41.737835554957044
Phatr3_J17523,161.627002864074,204.09090673003865
Phatr3_J31878,41.566801605019506,21.16448885003086
Phatr3_J31879,79.64346663034506,121.48730100781631
Phatr3_EG01824,377.86443944154,284.3495139185854
Phatr3_J42799,60.28744268835043,61.91623709546607
Phatr3_J8691,16.316570328984998,32.81168293587613
Phatr3_J42800,62.89057954064054,69.70191280996859
Phatr3_J17531,1983.084180329729,613.9099223983146
Phatr3_J8747,108.13837216361118,110.49530243491849
Phatr3_J9246,67.26699961823894,29.91579962399532
Phatr3_J9601,233.76460097426266,123.15264041978989
Phatr3_J8859,60.24873319895172,50.336789071557874
Phatr3_J9554,128.9782083213955,182.29420942398
Phatr3_J17545,439.9323122803828,615.2801949594551
Phatr3_J42807,121.65160005845976,126.73731410147329
Phatr3_J42808,50.169991463265056,48.48417881681977
Phatr3_EG01816,114.75594885021607,38.39575406193685
Phatr3_J42809,590.1398221639234,176.6028533146361
Phatr3_J9020,25.34331116101128,43.88422896512481
Phatr3_EG02411,39.515819528909695,37.92991702617585
Phatr3_J8996,156.41597774480928,174.95002806777276
Phatr3_J31900,73.72896382659664,26.904860748814198
Phatr3_EG01760,146.51824626134007,165.88241635378367
Phatr3_J42815,49.456125471248534,43.66392137159493
Phatr3_J42816,63.685258255465094,37.11381843140441
Phatr3_EG01881,90.21938463267459,69.87018786655793
Phatr3_J42817,117.11936871342346,70.37801699613982
Phatr3_J42818,71.95321401224481,76.58980237520178
Phatr3_J31906,161.65145860591304,84.92046713203695
Phatr3_J42820,57.548243870775465,78.11554489882988
Phatr3_J17555,71.93350327961973,102.85384317443066
Phatr3_J42822,33.21093747889066,41.3913498120771
Phatr3_EG02177,92.316401415987,109.95848276887878
Phatr3_EG02179,50.02474072714308,44.767439469918365
Phatr3_EG01840,31.016461361300202,39.21333516854968
Phatr3_EG01844,57.46828847214499,57.784570296471344
Phatr3_J42824,43.94868831158219,57.66492473932718
Phatr3_J42826,71.17643805638367,95.85048674490014
Phatr3_J42827,85.7624080780279,76.40736070391834
Phatr3_J42828,122.91148395568513,131.11813022265892
Phatr3_J9320,103.25351338810927,135.78900092479665
Phatr3_EG01863,56.91543673272395,61.47291656191043
Phatr3_J31918,95.09341366505933,107.83955196880557
Phatr3_J31919,914.1789572587131,1128.8813917233263
Phatr3_J42830,10.608814785180716,8.969134145695895
Phatr3_J42831,195.20115048423972,452.3953789315046
Phatr3_J42832,82.99409744080502,99.38807817075266
Phatr3_J9478,59.57961030868743,50.46103637128822
Phatr3_J42834,50.78038062378409,31.95001230631074
Phatr3_J31925,49.46504584410599,23.884455139987775
Phatr3_J42835,21.903121754085646,3.875748802098537
Phatr3_J31927,36.39420070455534,49.6201100763183
Phatr3_J42836,133.80035284384866,94.38922363394735
Phatr3_J41686,64.03674750147997,26.459757670071838
Phatr3_J42838,20.99339654617949,7.059646308679956
Phatr3_J8659,97.13031414966211,85.98509677872076
Phatr3_J9035,173.45622646037955,146.54448444817285
Phatr3_EG02457,38.25274736443517,36.612459708735415
Phatr3_J42841,28.98688206665042,33.86305628869544
Phatr3_EG01765,55.306273983986856,79.43029609165941
Phatr3_J42843,149.57646913677013,146.7673173708954
Phatr3_J42844,124.6253538041409,179.23202068756842
Phatr3_J42845,25.369538985665418,75.09448853700383
Phatr3_J31939,26.056039143060744,32.58828138301668
Phatr3_EG01871,17.588140603516,12.840028028200205
Phatr3_J8840,43.32304695220899,112.02698943822165
Phatr3_J42848,238.61656180123512,264.1569559398184
PTsRNA00004a,21.063770113534222,25.906592426190404
PTsRNA00004b,51.44394698984871,117.54480989471483
Phatr3_J9509,120.75184728083256,107.93081275319595
Phatr3_J42850,200.14364088489194,82.63076670223883
Phatr3_J6288,74.1635136628596,56.27545573404641
Phatr3_J42851,75.13264268916338,78.23229621409607
